"","age","juv_fel_count","juv_misd_count","juv_other_count","priors_count","c_charge_degree","c_charge_desc","is_recid","prison_length"
"1523",49,0,0,0,24,"(F3)","Possession of Cocaine",1,256
"1524",49,0,0,0,24,"(F3)","Possession of Cocaine",1,118
"1525",49,0,0,0,24,"(F3)","Possession of Cocaine",1,692
"1526",49,0,0,0,24,"(F3)","Possession of Cocaine",1,93
"1527",49,0,0,0,24,"(F3)","Possession of Cocaine",1,1302
"1528",48,0,0,0,20,"(F3)","arrest case no charge",1,478
"1529",48,0,0,0,20,"(F3)","arrest case no charge",1,301
"1530",48,0,0,0,20,"(F3)","arrest case no charge",1,206
"1531",48,0,0,0,20,"(F3)","arrest case no charge",1,133
"1532",48,0,0,0,20,"(F3)","arrest case no charge",1,156
"1533",48,0,0,0,20,"(F3)","arrest case no charge",1,1566
"1534",48,0,0,0,20,"(F3)","arrest case no charge",1,1145
"1535",48,0,0,0,20,"(F3)","arrest case no charge",1,874
"1536",48,0,0,0,20,"(F3)","arrest case no charge",1,766
"1537",48,0,0,0,20,"(F3)","arrest case no charge",1,1940
"1538",48,0,0,0,20,"(F3)","arrest case no charge",1,274
"1539",48,0,0,0,20,"(F3)","arrest case no charge",1,100
"1540",36,0,0,1,16,"(M1)","Battery",1,291
"1541",29,0,0,0,7,"(F3)","Driving While License Revoked",1,658
"1542",34,0,0,0,22,"(F3)","Driving While License Revoked",1,260
"1543",28,0,0,0,3,"(F2)","Burglary Unoccupied Dwelling",0,2197
"1544",38,1,0,1,7,"(F3)","Felony Battery (Dom Strang)",1,1074
"1545",50,0,0,0,9,"(F2)","Deliver Cocaine",0,266
"1546",50,0,0,0,9,"(F2)","Deliver Cocaine",0,328
"1547",50,0,0,0,9,"(F2)","Deliver Cocaine",0,254
"1548",50,0,0,0,9,"(F2)","Deliver Cocaine",0,103
"1549",46,0,0,0,2,"(F2)","arrest case no charge",0,1483
"1550",56,0,0,0,2,"(M1)","Opert With Susp DL 2nd Offens",0,214
"1551",56,0,0,0,2,"(M1)","Opert With Susp DL 2nd Offens",0,77
"1552",56,0,0,0,2,"(M1)","Opert With Susp DL 2nd Offens",0,23
"1553",56,0,0,0,2,"(M1)","Opert With Susp DL 2nd Offens",0,290
"1554",56,0,0,0,2,"(M1)","Opert With Susp DL 2nd Offens",0,80
"1555",56,0,0,0,2,"(M1)","Opert With Susp DL 2nd Offens",0,340
"1556",36,10,0,0,14,"(F3)","Burglary Conveyance Unoccup",1,2876
"1557",36,10,0,0,14,"(F3)","Burglary Conveyance Unoccup",1,1199
"1558",36,10,0,0,14,"(F3)","Burglary Conveyance Unoccup",1,383
"1559",36,10,0,0,14,"(F3)","Burglary Conveyance Unoccup",1,1332
"1560",36,10,0,0,14,"(F3)","Burglary Conveyance Unoccup",1,79
"1561",44,0,0,0,2,"(M2)","arrest case no charge",0,1806
"1562",44,0,0,0,2,"(M2)","arrest case no charge",0,126
"1563",44,0,0,0,2,"(M2)","arrest case no charge",0,543
"1564",25,0,0,0,7,"(F3)","Felony Battery w/Prior Convict",1,1553
"1565",49,0,0,0,10,"(F3)","arrest case no charge",1,3663
"1566",49,0,0,0,10,"(F3)","arrest case no charge",1,311
"1567",49,0,0,0,10,"(F3)","arrest case no charge",1,329
"1568",56,0,0,0,5,"(F3)","Driving While License Revoked",0,267
"1569",56,0,0,0,5,"(F3)","Driving While License Revoked",0,143
"1570",56,0,0,0,5,"(F3)","Driving While License Revoked",0,1113
"1571",43,0,0,0,13,"(F3)","Driving While License Revoked",1,2115
"1572",48,0,0,0,4,"(M1)","Battery",0,243
"1573",29,0,0,0,1,"(F3)","arrest case no charge",0,1567
"1574",24,0,0,0,1,"(F3)","Burglary Structure Unoccup",1,217
"1575",55,0,0,0,17,"(F3)","Possession of Cocaine",1,234
"1576",55,0,0,0,17,"(F3)","Possession of Cocaine",1,68
"1577",55,0,0,0,17,"(F3)","Possession of Cocaine",1,44
"1578",55,0,0,0,17,"(F3)","Possession of Cocaine",1,890
"1579",55,0,0,0,17,"(F3)","Possession of Cocaine",1,703
"1580",55,0,0,0,17,"(F3)","Possession of Cocaine",1,108
"1581",55,0,0,0,17,"(F3)","Possession of Cocaine",1,817
"1583",34,1,0,0,11,"(F2)","arrest case no charge",1,1517
"1584",34,1,0,0,11,"(F2)","arrest case no charge",1,885
"1585",37,0,0,0,7,"(F3)","Felony Petit Theft",1,515
"1586",37,0,0,0,7,"(F3)","Felony Petit Theft",1,206
"1587",37,0,0,0,7,"(F3)","Felony Petit Theft",1,1385
"1588",33,0,0,0,14,"(F3)","Possession of Cocaine",1,638
"1589",41,0,0,0,13,"(F2)","Aggravated Battery",0,198
"1590",41,0,0,0,13,"(F2)","Aggravated Battery",0,460
"1591",29,0,0,0,7,"(M1)","Battery",1,1463
"1592",25,0,1,1,7,"(M2)","arrest case no charge",1,1455
"1593",25,0,1,1,7,"(M2)","arrest case no charge",1,163
"1594",35,1,0,0,13,"(F3)","Possession of Cocaine",0,1455
"1595",35,1,0,0,13,"(F3)","Possession of Cocaine",0,163
"1596",29,0,0,0,0,"(F3)","Grand Theft in the 3rd Degree",1,1546
"1597",41,0,1,0,9,"(M1)","Opert With Susp DL 2nd Offens",0,432
"1598",41,0,1,0,9,"(M1)","Opert With Susp DL 2nd Offens",0,429
"1599",41,0,1,0,9,"(M1)","Opert With Susp DL 2nd Offens",0,672
"1600",33,0,0,0,7,"(F3)","Possession of Cocaine",1,216
"1601",33,0,0,0,7,"(F3)","Possession of Cocaine",1,1905
"1602",63,0,0,0,22,"(M1)","Trespass Struct/Convey Occupy",1,22
"1603",63,0,0,0,22,"(M1)","Trespass Struct/Convey Occupy",1,320
"1604",63,0,0,0,22,"(M1)","Trespass Struct/Convey Occupy",1,175
"1605",63,0,0,0,22,"(M1)","Trespass Struct/Convey Occupy",1,863
"1606",63,0,0,0,22,"(M1)","Trespass Struct/Convey Occupy",1,97
"1607",63,0,0,0,22,"(M1)","Trespass Struct/Convey Occupy",1,233
"1608",63,0,0,0,22,"(M1)","Trespass Struct/Convey Occupy",1,283
"1609",63,0,0,0,22,"(M1)","Trespass Struct/Convey Occupy",1,89
"1610",63,0,0,0,22,"(M1)","Trespass Struct/Convey Occupy",1,1359
"1611",63,0,0,0,22,"(M1)","Trespass Struct/Convey Occupy",1,962
"1612",50,0,0,0,17,"(F3)","arrest case no charge",0,297
"1613",50,0,0,0,17,"(F3)","arrest case no charge",0,737
"1614",50,0,0,0,17,"(F3)","arrest case no charge",0,1583
"1615",50,0,0,0,17,"(F3)","arrest case no charge",0,661
"1616",50,0,0,0,17,"(F3)","arrest case no charge",0,83
"1617",50,0,0,0,17,"(F3)","arrest case no charge",0,359
"1618",50,0,0,0,17,"(F3)","arrest case no charge",0,609
"1619",50,0,0,0,17,"(F3)","arrest case no charge",0,120
"1620",50,0,0,0,17,"(F3)","arrest case no charge",0,37
"1621",50,0,0,0,17,"(F3)","arrest case no charge",0,90
"1622",50,0,0,0,17,"(F3)","arrest case no charge",0,589
"1623",50,0,0,0,17,"(F3)","arrest case no charge",0,192
"1624",36,0,0,0,9,"(F3)","Possession of Cocaine",1,313
"1625",36,0,0,0,9,"(F3)","Possession of Cocaine",1,355
"1626",24,0,0,0,5,"(F3)","Felony Driving While Lic Suspd",1,433
"1627",63,0,0,0,10,"(M1)","Possess Drug Paraphernalia",1,64
"1628",63,0,0,0,10,"(M1)","Possess Drug Paraphernalia",1,637
"1629",63,0,0,0,10,"(M1)","Possess Drug Paraphernalia",1,84
"1630",63,0,0,0,10,"(M1)","Possess Drug Paraphernalia",1,254
"1631",63,0,0,0,10,"(M1)","Possess Drug Paraphernalia",1,246
"1632",63,0,0,0,10,"(M1)","Possess Drug Paraphernalia",1,1583
"1633",63,0,0,0,10,"(M1)","Possess Drug Paraphernalia",1,90
"1634",30,0,0,0,11,"(F3)","arrest case no charge",1,362
"1635",30,0,0,0,11,"(F3)","arrest case no charge",1,403
"1636",32,0,0,0,1,"(M1)","Battery",0,0
"1637",33,0,0,0,7,"(F3)","Possession of Cocaine",0,1030
"1638",61,0,0,0,13,"(F3)","Possession of Cocaine",0,702
"1639",61,0,0,0,13,"(F3)","Possession of Cocaine",0,281
"1640",61,0,0,0,13,"(F3)","Possession of Cocaine",0,206
"1641",61,0,0,0,13,"(F3)","Possession of Cocaine",0,1638
"1642",61,0,0,0,13,"(F3)","Possession of Cocaine",0,356
"1643",61,0,0,0,13,"(F3)","Possession of Cocaine",0,1045
"1644",61,0,0,0,13,"(F3)","Possession of Cocaine",0,154
"1645",61,0,0,0,13,"(F3)","Possession of Cocaine",0,274
"1646",61,0,0,0,13,"(F3)","Possession of Cocaine",0,99
"1647",61,0,0,0,13,"(F3)","Possession of Cocaine",0,64
"1648",32,0,0,0,5,"(F3)","Possession of Cocaine",0,1765
"1649",32,0,0,0,5,"(F3)","Possession of Cocaine",0,99
"1650",32,0,0,0,5,"(F3)","Possession of Cocaine",0,359
"1651",48,0,0,0,8,"(F3)","arrest case no charge",0,2036
"1652",30,0,1,0,10,"(F3)","arrest case no charge",0,189
"1653",20,0,0,1,2,"(F3)","Resist Officer w/Violence",1,2155
"1654",34,0,0,0,16,"(F3)","Possession of Cannabis",1,387
"1655",34,0,0,0,16,"(F3)","Possession of Cannabis",1,162
"1656",25,0,1,1,8,"(F3)","arrest case no charge",0,583
"1657",24,0,0,0,4,"(F2)","Burglary Unoccupied Dwelling",1,0
"1658",26,0,0,0,4,"(F3)","Poss3,4 Methylenedioxymethcath",1,575
"1659",20,0,0,0,0,"(F2)","Burglary Unoccupied Dwelling",0,1434
"1660",20,0,0,0,0,"(F2)","Burglary Unoccupied Dwelling",0,309
"1661",25,0,0,0,2,"(F1)","arrest case no charge",1,126
"1662",25,20,0,0,24,"(F3)","arrest case no charge",1,243
"1663",45,0,0,0,0,"(F3)","Possession of Morphine",1,629
"1664",35,0,0,0,5,"(M1)","Viol Pretrial Release Dom Viol",1,1307
"1665",28,0,0,0,7,"(F3)","arrest case no charge",1,356
"1666",49,0,0,0,14,"(F2)","arrest case no charge",0,926
"1667",49,0,0,0,14,"(F2)","arrest case no charge",0,128
"1668",49,0,0,0,14,"(F2)","arrest case no charge",0,1828
"1669",49,0,0,0,14,"(F2)","arrest case no charge",0,91
"1670",49,0,0,0,14,"(F2)","arrest case no charge",0,64
"1671",49,0,0,0,14,"(F2)","arrest case no charge",0,211
"1672",40,0,0,0,5,"(F3)","arrest case no charge",1,1490
"1673",40,0,0,0,5,"(F3)","arrest case no charge",1,499
"1674",40,0,0,0,5,"(F3)","arrest case no charge",1,8
"1675",40,0,0,0,5,"(F3)","arrest case no charge",1,1610
"1676",40,0,0,0,5,"(F3)","arrest case no charge",1,176
"1677",21,0,0,0,1,"(F3)","Grand Theft (Motor Vehicle)",0,1975
"1678",52,0,0,0,6,"(M1)","Battery",1,565
"1679",21,1,2,2,3,"(F3)","Criminal Mischief",1,565
"1680",49,0,0,0,3,"(F3)","Felony Petit Theft",0,258
"1681",49,0,0,0,3,"(F3)","Felony Petit Theft",0,419
"1682",49,0,0,0,3,"(F3)","Felony Petit Theft",0,968
"1683",49,0,0,0,3,"(F3)","Felony Petit Theft",0,280
"1684",49,0,0,0,3,"(F3)","Felony Petit Theft",0,1786
"1685",49,0,0,0,3,"(F3)","Felony Petit Theft",0,789
"1686",49,0,0,0,3,"(F3)","Felony Petit Theft",0,987
"1687",49,0,0,0,3,"(F3)","Felony Petit Theft",0,501
"1688",49,0,0,0,3,"(F3)","Felony Petit Theft",0,79
"1689",49,0,0,0,3,"(F3)","Felony Petit Theft",0,122
"1690",49,0,0,0,3,"(F3)","Felony Petit Theft",0,94
"1691",49,0,0,0,3,"(F3)","Felony Petit Theft",0,72
"1692",49,0,0,0,3,"(F3)","Felony Petit Theft",0,320
"1693",21,1,0,0,3,"(F3)","arrest case no charge",0,1868
"1694",36,0,0,0,1,"(F3)","Possession of Cocaine",1,1646
"1695",56,0,0,0,18,"(F2)","arrest case no charge",0,1310
"1696",56,0,0,0,18,"(F2)","arrest case no charge",0,112
"1697",56,0,0,0,18,"(F2)","arrest case no charge",0,1961
"1698",56,0,0,0,18,"(F2)","arrest case no charge",0,75
"1699",56,0,0,0,18,"(F2)","arrest case no charge",0,380
"1700",56,0,0,0,18,"(F2)","arrest case no charge",0,223
"1701",56,0,0,0,18,"(F2)","arrest case no charge",0,446
"1702",56,0,0,0,18,"(F2)","arrest case no charge",0,365
"1703",60,0,0,0,10,"(F3)","arrest case no charge",0,356
"1704",60,0,0,0,10,"(F3)","arrest case no charge",0,728
"1705",60,0,0,0,10,"(F3)","arrest case no charge",0,1153
"1706",60,0,0,0,10,"(F3)","arrest case no charge",0,571
"1707",60,0,0,0,10,"(F3)","arrest case no charge",0,1041
"1708",60,0,0,0,10,"(F3)","arrest case no charge",0,544
"1709",60,0,0,0,10,"(F3)","arrest case no charge",0,123
"1710",60,0,0,0,10,"(F3)","arrest case no charge",0,612
"1711",43,0,0,0,11,"(F3)","arrest case no charge",1,384
"1712",43,0,0,0,11,"(F3)","arrest case no charge",1,70
"1713",55,0,0,0,19,"(F3)","Possession of Cocaine",0,105
"1714",55,0,0,0,19,"(F3)","Possession of Cocaine",0,1425
"1715",55,0,0,0,19,"(F3)","Possession of Cocaine",0,425
"1716",55,0,0,0,19,"(F3)","Possession of Cocaine",0,1730
"1717",55,0,0,0,19,"(F3)","Possession of Cocaine",0,126
"1718",55,0,0,0,19,"(F3)","Possession of Cocaine",0,1134
"1719",55,0,0,0,19,"(F3)","Possession of Cocaine",0,226
"1720",55,0,0,0,19,"(F3)","Possession of Cocaine",0,265
"1721",55,0,0,0,19,"(F3)","Possession of Cocaine",0,355
"1722",55,0,0,0,19,"(F3)","Possession of Cocaine",0,48
"1723",55,0,0,0,19,"(F3)","Possession of Cocaine",0,103
"1724",41,0,0,3,12,"(F3)","Possession Of Alprazolam",1,789
"1725",31,0,0,0,1,"(F2)","Poss Cocaine/Intent To Del/Sel",0,152
"1726",31,0,0,0,1,"(F2)","Poss Cocaine/Intent To Del/Sel",0,242
"1727",29,0,0,0,12,"(F3)","Driving While License Revoked",1,191
"1728",37,0,0,0,12,"(F3)","Grand Theft in the 3rd Degree",0,330
"1729",37,0,0,0,12,"(F3)","Grand Theft in the 3rd Degree",0,1230
"1730",37,0,0,0,12,"(F3)","Grand Theft in the 3rd Degree",0,111
"1731",35,0,0,0,8,"(F3)","Grand Theft (Motor Vehicle)",1,1535
"1732",35,0,0,0,8,"(F3)","Grand Theft (Motor Vehicle)",1,583
"1733",28,0,8,2,12,"(F3)","Possession of Cocaine",1,773
"1734",49,0,0,0,14,"(M1)","Battery",1,298
"1735",49,0,0,0,14,"(M1)","Battery",1,1694
"1736",49,0,0,0,14,"(M1)","Battery",1,1430
"1737",49,0,0,0,14,"(M1)","Battery",1,235
"1738",49,0,0,0,14,"(M1)","Battery",1,172
"1739",51,0,0,0,9,"(F3)","Possession of Cocaine",1,45
"1740",51,0,0,0,9,"(F3)","Possession of Cocaine",1,554
"1741",51,0,0,0,9,"(F3)","Possession of Cocaine",1,118
"1742",51,0,0,0,9,"(F3)","Possession of Cocaine",1,6
"1743",51,0,0,0,9,"(F3)","Possession of Cocaine",1,500
"1744",51,0,0,0,9,"(F3)","Possession of Cocaine",1,160
"1745",51,0,0,0,9,"(F3)","Possession of Cocaine",1,278
"1746",51,0,0,0,9,"(F3)","Possession of Cocaine",1,206
"1747",51,0,0,0,9,"(F3)","Possession of Cocaine",1,139
"1748",47,0,0,0,12,"(F1)","arrest case no charge",1,839
"1749",47,0,0,0,12,"(F1)","arrest case no charge",1,229
"1750",47,0,0,0,12,"(F1)","arrest case no charge",1,1051
"1751",47,0,0,0,12,"(F1)","arrest case no charge",1,119
"1752",47,0,0,0,12,"(F1)","arrest case no charge",1,1980
"1753",47,0,0,0,12,"(F1)","arrest case no charge",1,1590
"1754",23,0,0,0,0,"(F2)","Burglary Dwelling Occupied",0,383
"1755",62,0,0,0,1,"(M1)","Possess Drug Paraphernalia",0,146
"1756",62,0,0,0,1,"(M1)","Possess Drug Paraphernalia",0,133
"1757",62,0,0,0,1,"(M1)","Possess Drug Paraphernalia",0,459
"1758",62,0,0,0,1,"(M1)","Possess Drug Paraphernalia",0,1117
"1759",52,0,0,0,17,"(F3)","Possession of Cocaine",0,277
"1760",52,0,0,0,17,"(F3)","Possession of Cocaine",0,271
"1761",52,0,0,0,17,"(F3)","Possession of Cocaine",0,100
"1762",52,0,0,0,17,"(F3)","Possession of Cocaine",0,339
"1763",52,0,0,0,17,"(F3)","Possession of Cocaine",0,231
"1764",52,0,0,0,17,"(F3)","Possession of Cocaine",0,76
"1765",52,0,0,0,17,"(F3)","Possession of Cocaine",0,254
"1766",52,0,0,0,17,"(F3)","Possession of Cocaine",0,267
"1767",52,0,0,0,17,"(F3)","Possession of Cocaine",0,489
"1768",31,0,0,0,4,"(M1)","Possess Cannabis/20 Grams Or Less",1,481
"1769",31,0,0,0,4,"(M1)","Possess Cannabis/20 Grams Or Less",1,352
"1770",31,0,0,0,4,"(M1)","Possess Cannabis/20 Grams Or Less",1,727
"1771",53,0,0,0,4,"(F3)","arrest case no charge",0,83
"1772",53,0,0,0,4,"(F3)","arrest case no charge",0,337
"1773",53,0,0,0,4,"(F3)","arrest case no charge",0,78
"1774",53,0,0,0,4,"(F3)","arrest case no charge",0,597
"1775",53,0,0,0,4,"(F3)","arrest case no charge",0,1141
"1776",53,0,0,0,4,"(F3)","arrest case no charge",0,218
"1777",53,0,0,0,4,"(F3)","arrest case no charge",0,4
"1778",50,0,0,0,5,"(F3)","Possession of Cocaine",0,2175
"1779",50,0,0,0,5,"(F3)","Possession of Cocaine",0,1449
"1780",50,0,0,0,5,"(F3)","Possession of Cocaine",0,1063
"1781",33,0,0,0,23,"(F3)","arrest case no charge",1,1569
"1782",33,0,0,0,23,"(F3)","arrest case no charge",1,574
"1783",33,0,2,0,7,"(F2)","Poss of Firearm by Convic Felo",1,335
"1784",33,0,2,0,7,"(F2)","Poss of Firearm by Convic Felo",1,749
"1785",32,0,1,0,12,"(F3)","arrest case no charge",1,637
"1786",32,0,1,0,12,"(F3)","arrest case no charge",1,531
"1787",32,0,1,0,12,"(F3)","arrest case no charge",1,397
"1788",60,0,0,0,13,"(F3)","arrest case no charge",0,3271
"1789",60,0,0,0,13,"(F3)","arrest case no charge",0,553
"1790",60,0,0,0,13,"(F3)","arrest case no charge",0,78
"1791",60,0,0,0,13,"(F3)","arrest case no charge",0,141
"1792",60,0,0,0,13,"(F3)","arrest case no charge",0,776
"1793",40,0,0,0,1,"(F3)","Felony Battery w/Prior Convict",0,425
"1794",40,0,0,0,1,"(F3)","Felony Battery w/Prior Convict",0,581
"1795",40,0,0,0,1,"(F3)","Felony Battery w/Prior Convict",0,1835
"1796",33,0,0,0,4,"(F3)","Felony Battery w/Prior Convict",0,1706
"1797",33,0,0,0,4,"(F3)","Felony Battery w/Prior Convict",0,364
"1798",27,1,0,0,1,"(F3)","Grand Theft in the 3rd Degree",1,219
"1799",32,0,0,0,2,"(F2)","arrest case no charge",0,244
"1800",45,0,0,0,6,"(F3)","arrest case no charge",0,441
"1801",45,0,0,0,6,"(F3)","arrest case no charge",0,112
"1802",45,0,0,0,6,"(F3)","arrest case no charge",0,3920
"1803",45,0,0,0,6,"(F3)","arrest case no charge",0,76
"1804",45,0,0,0,6,"(F3)","arrest case no charge",0,617
"1805",45,0,0,0,6,"(F3)","arrest case no charge",0,551
"1806",45,0,0,0,6,"(F3)","arrest case no charge",0,1562
"1807",33,0,0,1,9,"(M1)","Battery",1,1209
"1808",33,0,0,1,9,"(M1)","Battery",1,1137
"1809",60,0,0,0,2,"(M1)","DUI Property Damage/Injury",0,917
"1810",39,0,0,0,2,"(F3)","Fleeing Or Attmp Eluding A Leo",0,341
"1811",39,0,0,0,2,"(F3)","Fleeing Or Attmp Eluding A Leo",0,1717
"1812",36,0,0,0,1,"(F2)","Aggravated Battery",1,0
"1813",21,0,0,0,0,"(F3)","Grand Theft in the 3rd Degree",0,208
"1814",21,0,0,0,0,"(F3)","Grand Theft in the 3rd Degree",0,1464
"1815",34,3,0,0,8,"(F2)","arrest case no charge",0,216
"1816",34,3,0,0,8,"(F2)","arrest case no charge",0,1431
"1817",34,3,0,0,8,"(F2)","arrest case no charge",0,425
"1818",36,0,0,0,2,"(M1)","Battery",1,326
"1819",20,1,0,0,2,"(F2)","Burglary Unoccupied Dwelling",1,572
"1820",39,6,1,0,17,"(F3)","Possession of Cocaine",1,578
"1821",39,6,1,0,17,"(F3)","Possession of Cocaine",1,2413
"1822",39,6,1,0,17,"(F3)","Possession of Cocaine",1,653
"1823",39,6,1,0,17,"(F3)","Possession of Cocaine",1,37
"1824",43,0,0,0,23,"(F3)","Possession of Cocaine",0,483
"1825",43,0,0,0,23,"(F3)","Possession of Cocaine",0,323
"1826",43,0,0,0,23,"(F3)","Possession of Cocaine",0,84
"1827",43,0,0,0,23,"(F3)","Possession of Cocaine",0,0
"1828",43,0,0,0,23,"(F3)","Possession of Cocaine",0,2506
"1829",34,0,0,0,4,"(F3)","arrest case no charge",0,79
"1830",31,5,0,0,10,"(F2)","arrest case no charge",1,811
"1831",31,5,0,0,10,"(F2)","arrest case no charge",1,1562
"1832",31,5,0,0,10,"(F2)","arrest case no charge",1,285
"1833",31,5,0,0,10,"(F2)","arrest case no charge",1,1868
"1834",20,1,0,0,1,"(F2)","arrest case no charge",1,244
"1835",31,0,0,0,1,"(F3)","Felony Petit Theft",0,353
"1836",31,0,0,0,1,"(F3)","Felony Petit Theft",0,1813
"1837",31,0,0,0,17,"(F3)","Possession of Oxycodone",1,169
"1838",31,0,0,0,17,"(F3)","Possession of Oxycodone",1,222
"1839",36,0,0,0,4,"(M1)","Driving Under The Influence",0,285
"1840",36,0,0,0,4,"(M1)","Driving Under The Influence",0,406
"1841",29,0,0,0,6,"(F3)","False Motor Veh Insurance Card",0,151
"1842",29,0,0,0,6,"(F3)","False Motor Veh Insurance Card",0,840
"1843",38,1,4,0,25,"(MO3)","Poss Of Controlled Substance",0,525
"1844",38,1,4,0,25,"(MO3)","Poss Of Controlled Substance",0,1394
"1845",29,0,0,0,9,"(F3)","arrest case no charge",0,1043
"1846",62,0,0,0,17,"(F2)","arrest case no charge",0,434
"1847",62,0,0,0,17,"(F2)","arrest case no charge",0,317
"1848",62,0,0,0,17,"(F2)","arrest case no charge",0,501
"1849",62,0,0,0,17,"(F2)","arrest case no charge",0,270
"1850",62,0,0,0,17,"(F2)","arrest case no charge",0,44
"1851",62,0,0,0,17,"(F2)","arrest case no charge",0,139
"1852",62,0,0,0,17,"(F2)","arrest case no charge",0,2148
"1853",62,0,0,0,17,"(F2)","arrest case no charge",0,829
"1854",62,0,0,0,17,"(F2)","arrest case no charge",0,206
"1855",27,0,1,0,10,"(F3)","Driving While License Revoked",1,1485
"1856",31,0,0,0,9,"(F3)","Driving While License Revoked",0,1497
"1857",48,0,0,0,10,"(F3)","Burglary Conveyance Unoccup",0,293
"1858",48,0,0,0,10,"(F3)","Burglary Conveyance Unoccup",0,3847
"1859",48,0,0,0,10,"(F3)","Burglary Conveyance Unoccup",0,1749
"1860",48,0,0,0,10,"(F3)","Burglary Conveyance Unoccup",0,81
"1861",48,0,0,0,10,"(F3)","Burglary Conveyance Unoccup",0,116
"1862",48,0,0,0,10,"(F3)","Burglary Conveyance Unoccup",0,33
"1863",48,0,0,0,10,"(F3)","Burglary Conveyance Unoccup",0,618
"1864",48,0,0,0,10,"(F3)","Burglary Conveyance Unoccup",0,525
"1865",48,0,0,0,10,"(F3)","Burglary Conveyance Unoccup",0,539
"1866",55,0,0,0,5,"(F3)","Felony Battery w/Prior Convict",1,211
"1867",55,0,0,0,5,"(F3)","Felony Battery w/Prior Convict",1,161
"1868",55,0,0,0,5,"(F3)","Felony Battery w/Prior Convict",1,1369
"1869",55,0,0,0,5,"(F3)","Felony Battery w/Prior Convict",1,264
"1870",55,0,0,0,5,"(F3)","Felony Battery w/Prior Convict",1,76
"1871",55,0,0,0,5,"(F3)","Felony Battery w/Prior Convict",1,491
"1872",55,0,0,0,5,"(F3)","Felony Battery w/Prior Convict",1,85
"1873",55,0,0,0,5,"(F3)","Felony Battery w/Prior Convict",1,133
"1874",25,1,0,0,8,"(F2)","Agg Battery Grt/Bod/Harm",0,1140
"1875",25,1,0,0,8,"(F2)","Agg Battery Grt/Bod/Harm",0,3
"1876",51,0,0,0,11,"(M1)","Petit Theft $100- $300",1,97
"1877",51,0,0,0,11,"(M1)","Petit Theft $100- $300",1,130
"1878",51,0,0,0,11,"(M1)","Petit Theft $100- $300",1,3434
"1879",51,0,0,0,11,"(M1)","Petit Theft $100- $300",1,122
"1880",51,0,0,0,11,"(M1)","Petit Theft $100- $300",1,561
"1881",51,0,0,0,11,"(M1)","Petit Theft $100- $300",1,210
"1882",51,0,0,0,11,"(M1)","Petit Theft $100- $300",1,55
"1883",51,0,0,0,11,"(M1)","Petit Theft $100- $300",1,1655
"1884",32,0,0,0,0,"(F3)","Grand Theft in the 3rd Degree",0,1709
"1885",39,0,0,0,8,"(F1)","Lewd or Lascivious Molestation",0,1186
"1886",25,0,0,0,9,"(M1)","Battery",0,1660
"1887",29,0,0,0,1,"(F3)","arrest case no charge",0,245
"1888",52,0,0,0,4,"(M1)","Battery",0,223
"1889",52,0,0,0,4,"(M1)","Battery",0,807
"1890",53,0,0,0,14,"(F3)","Grand Theft in the 3rd Degree",1,150
"1891",53,0,0,0,14,"(F3)","Grand Theft in the 3rd Degree",1,21
"1892",53,0,0,0,14,"(F3)","Grand Theft in the 3rd Degree",1,383
"1893",53,0,0,0,14,"(F3)","Grand Theft in the 3rd Degree",1,1293
"1894",53,0,0,0,14,"(F3)","Grand Theft in the 3rd Degree",1,1019
"1895",53,0,0,0,14,"(F3)","Grand Theft in the 3rd Degree",1,486
"1896",53,0,0,0,14,"(F3)","Grand Theft in the 3rd Degree",1,1005
"1897",53,0,0,0,14,"(F3)","Grand Theft in the 3rd Degree",1,169
"1898",53,0,0,0,14,"(F3)","Grand Theft in the 3rd Degree",1,128
"1899",30,0,0,0,9,"(F2)","Poss of Firearm by Convic Felo",1,1019
"1900",30,0,0,0,9,"(F2)","Poss of Firearm by Convic Felo",1,1399
"1901",27,0,0,0,2,"(F3)","Tampering With Physical Evidence",1,139
"1902",30,4,0,0,12,"(F3)","Possession of Cocaine",1,1714
"1903",30,4,0,0,12,"(F3)","Possession of Cocaine",1,531
"1904",30,4,0,0,12,"(F3)","Possession of Cocaine",1,805
"1905",27,0,0,1,13,"(M1)","Resist/Obstruct W/O Violence",1,1546
"1906",27,0,0,1,13,"(M1)","Resist/Obstruct W/O Violence",1,150
"1907",41,2,0,0,16,"(F3)","Grand Theft in the 3rd Degree",1,468
"1908",41,2,0,0,16,"(F3)","Grand Theft in the 3rd Degree",1,104
"1909",41,2,0,0,16,"(F3)","Grand Theft in the 3rd Degree",1,564
"1910",41,2,0,0,16,"(F3)","Grand Theft in the 3rd Degree",1,500
"1911",41,2,0,0,16,"(F3)","Grand Theft in the 3rd Degree",1,427
"1912",41,2,0,0,16,"(F3)","Grand Theft in the 3rd Degree",1,147
"1913",35,0,4,17,12,"(F2)","Poss Cocaine/Intent To Del/Sel",0,2527
"1914",54,0,0,0,15,"(F3)","arrest case no charge",0,109
"1915",54,0,0,0,15,"(F3)","arrest case no charge",0,360
"1916",54,0,0,0,15,"(F3)","arrest case no charge",0,143
"1917",54,0,0,0,15,"(F3)","arrest case no charge",0,2173
